date,amount,total,lastUpdate
2021-02-28T00:00:00.000Z,22,5778,2021-03-10T15:14:03.370Z
2021-03-01T00:00:00.000Z,18,5796,2021-03-10T15:14:03.370Z
2021-03-02T00:00:00.000Z,21,5817,2021-03-10T15:14:03.370Z
2021-03-03T00:00:00.000Z,16,5833,2021-03-10T15:14:03.370Z
2021-03-04T00:00:00.000Z,18,5851,2021-03-10T15:14:03.370Z
2021-03-05T00:00:00.000Z,18,5869,2021-03-10T15:14:03.370Z
2021-03-06T00:00:00.000Z,18,5887,2021-03-10T15:14:03.370Z
2021-03-07T00:00:00.000Z,15,5902,2021-03-10T15:14:03.370Z
2021-03-08T00:00:00.000Z,23,5925,2021-03-10T15:14:03.370Z
2021-03-09T00:00:00.000Z,13,5938,2021-03-10T15:14:03.370Z
2021-03-10T00:00:00.000Z,5,5943,2021-03-10T15:14:03.370Z
