date,amount,recovered,avg,sum,coronaEvents,lastUpdate
2020-02-12T00:00:00.000Z,0,0,7.0,7,,2021-06-04T14:20:06.640Z
2020-02-12T00:00:00.000Z,0,0,7.0,7,,2021-06-04T14:20:06.640Z
2020-02-13T00:00:00.000Z,0,0,3.0,7,,2021-06-04T14:20:06.640Z
2020-02-13T00:00:00.000Z,0,0,3.0,7,,2021-06-04T14:20:06.640Z
2020-02-14T00:00:00.000Z,0,0,2.0,7,,2021-06-04T14:20:06.640Z
2020-02-14T00:00:00.000Z,0,0,2.0,7,,2021-06-04T14:20:06.640Z
2020-02-15T00:00:00.000Z,0,0,1.0,7,,2021-06-04T14:20:06.640Z
2020-02-15T00:00:00.000Z,0,0,1.0,7,,2021-06-04T14:20:06.640Z
2020-02-16T00:00:00.000Z,0,0,1.0,7,,2021-06-04T14:20:06.640Z
2020-02-16T00:00:00.000Z,0,0,1.0,7,,2021-06-04T14:20:06.640Z
2020-02-17T00:00:00.000Z,0,0,1.0,7,,2021-06-04T14:20:06.640Z
2020-02-17T00:00:00.000Z,0,0,1.0,7,,2021-06-04T14:20:06.640Z
2020-02-18T00:00:00.000Z,0,0,1.0,7,,2021-06-04T14:20:06.640Z
2020-02-18T00:00:00.000Z,0,0,1.0,7,,2021-06-04T14:20:06.640Z
2020-02-19T00:00:00.000Z,0,0,0.0,7,,2021-06-04T14:20:06.640Z
2020-02-19T00:00:00.000Z,0,0,0.0,7,,2021-06-04T14:20:06.640Z
2020-02-20T00:00:00.000Z,0,0,0.0,7,,2021-06-04T14:20:06.640Z
2020-02-20T00:00:00.000Z,0,0,0.0,7,,2021-06-04T14:20:06.640Z
2020-02-21T00:00:00.000Z,1,0,0.0,8,,2021-06-04T14:20:06.640Z
2020-02-21T00:00:00.000Z,1,0,0.0,8,,2021-06-04T14:20:06.640Z
2020-02-22T00:00:00.000Z,0,0,0.0,8,,2021-06-04T14:20:06.640Z
2020-02-22T00:00:00.000Z,0,0,0.0,8,,2021-06-04T14:20:06.640Z
2020-02-23T00:00:00.000Z,0,0,0.0,8,,2021-06-04T14:20:06.640Z
2020-02-23T00:00:00.000Z,0,0,0.0,8,,2021-06-04T14:20:06.640Z
2020-02-24T00:00:00.000Z,1,0,0.0,9,,2021-06-04T14:20:06.640Z
2020-02-24T00:00:00.000Z,1,0,0.0,9,,2021-06-04T14:20:06.640Z
2020-02-25T00:00:00.000Z,0,0,0.0,9,,2021-06-04T14:20:06.640Z
2020-02-25T00:00:00.000Z,0,0,0.0,9,,2021-06-04T14:20:06.640Z
2020-02-26T00:00:00.000Z,0,0,0.0,9,,2021-06-04T14:20:06.640Z
2020-02-26T00:00:00.000Z,0,0,0.0,9,,2021-06-04T14:20:06.640Z
2020-02-27T00:00:00.000Z,1,0,0.0,10,,2021-06-04T14:20:06.640Z
2020-02-27T00:00:00.000Z,1,0,0.0,10,,2021-06-04T14:20:06.640Z
2020-02-28T00:00:00.000Z,3,0,0.0,13,,2021-06-04T14:20:06.640Z
2020-02-28T00:00:00.000Z,3,0,0.0,13,,2021-06-04T14:20:06.640Z
2020-02-29T00:00:00.000Z,0,0,0.0,13,,2021-06-04T14:20:06.640Z
2020-02-29T00:00:00.000Z,0,0,0.0,13,,2021-06-04T14:20:06.640Z
2020-03-01T00:00:00.000Z,1,0,0.0,14,,2021-06-04T14:20:06.640Z
2020-03-01T00:00:00.000Z,1,0,0.0,14,,2021-06-04T14:20:06.640Z
2020-03-02T00:00:00.000Z,5,0,0.0,19,,2021-06-04T14:20:06.640Z
2020-03-02T00:00:00.000Z,5,0,0.0,19,,2021-06-04T14:20:06.640Z
2020-03-03T00:00:00.000Z,3,0,1.0,22,,2021-06-04T14:20:06.640Z
2020-03-03T00:00:00.000Z,3,0,1.0,22,,2021-06-04T14:20:06.640Z
2020-03-04T00:00:00.000Z,0,0,1.0,22,,2021-06-04T14:20:06.640Z
2020-03-04T00:00:00.000Z,0,0,1.0,22,,2021-06-04T14:20:06.640Z
2020-03-05T00:00:00.000Z,2,0,1.0,24,,2021-06-04T14:20:06.640Z
2020-03-05T00:00:00.000Z,2,0,1.0,24,,2021-06-04T14:20:06.640Z
2020-03-06T00:00:00.000Z,4,0,2.0,28,,2021-06-04T14:20:06.640Z
2020-03-06T00:00:00.000Z,4,0,2.0,28,,2021-06-04T14:20:06.640Z
2020-03-07T00:00:00.000Z,4,0,2.0,32,,2021-06-04T14:20:06.640Z
2020-03-07T00:00:00.000Z,4,0,2.0,32,,2021-06-04T14:20:06.640Z
2020-03-08T00:00:00.000Z,9,0,2.0,41,,2021-06-04T14:20:06.640Z
2020-03-08T00:00:00.000Z,9,0,2.0,41,,2021-06-04T14:20:06.640Z
2020-03-09T00:00:00.000Z,4,0,3.0,45,ערב פורים ,2021-06-04T14:20:06.640Z
2020-03-09T00:00:00.000Z,4,0,3.0,45,ערב פורים ,2021-06-04T14:20:06.640Z
2020-03-10T00:00:00.000Z,33,0,3.0,78,,2021-06-04T14:20:06.640Z
2020-03-10T00:00:00.000Z,33,0,3.0,78,,2021-06-04T14:20:06.640Z
2020-03-11T00:00:00.000Z,19,0,8.0,97,,2021-06-04T14:20:06.640Z
2020-03-11T00:00:00.000Z,19,0,8.0,97,,2021-06-04T14:20:06.640Z
2020-03-12T00:00:00.000Z,22,0,10.0,119,,2021-06-04T14:20:06.640Z
2020-03-12T00:00:00.000Z,22,0,10.0,119,,2021-06-04T14:20:06.640Z
2020-03-13T00:00:00.000Z,35,1,13.0,154,,2021-06-04T14:20:06.640Z
2020-03-13T00:00:00.000Z,35,1,13.0,154,,2021-06-04T14:20:06.640Z
2020-03-14T00:00:00.000Z,29,0,18.0,183,סגר 1 ,2021-06-04T14:20:06.640Z
2020-03-14T00:00:00.000Z,29,0,18.0,183,סגר 1 ,2021-06-04T14:20:06.640Z
2020-03-15T00:00:00.000Z,39,0,21.0,222,,2021-06-04T14:20:06.640Z
2020-03-15T00:00:00.000Z,39,0,21.0,222,,2021-06-04T14:20:06.640Z
2020-03-16T00:00:00.000Z,73,0,25.0,295,,2021-06-04T14:20:06.640Z
2020-03-16T00:00:00.000Z,73,0,25.0,295,,2021-06-04T14:20:06.640Z
2020-03-17T00:00:00.000Z,94,2,35.0,389,,2021-06-04T14:20:06.640Z
2020-03-17T00:00:00.000Z,94,2,35.0,389,,2021-06-04T14:20:06.640Z
2020-03-18T00:00:00.000Z,125,2,44.0,514,,2021-06-04T14:20:06.640Z
2020-03-18T00:00:00.000Z,125,2,44.0,514,,2021-06-04T14:20:06.640Z
2020-03-19T00:00:00.000Z,136,4,59.0,650,,2021-06-04T14:20:06.640Z
2020-03-19T00:00:00.000Z,136,4,59.0,650,,2021-06-04T14:20:06.640Z
2020-03-20T00:00:00.000Z,168,1,75.0,818,,2021-06-04T14:20:06.640Z
2020-03-20T00:00:00.000Z,168,1,75.0,818,,2021-06-04T14:20:06.640Z
2020-03-21T00:00:00.000Z,211,1,94.0,1029,,2021-06-04T14:20:06.640Z
2020-03-21T00:00:00.000Z,211,1,94.0,1029,,2021-06-04T14:20:06.640Z
2020-03-22T00:00:00.000Z,254,4,120.0,1283,,2021-06-04T14:20:06.640Z
2020-03-22T00:00:00.000Z,254,4,120.0,1283,,2021-06-04T14:20:06.640Z
2020-03-23T00:00:00.000Z,352,6,151.0,1635,,2021-06-04T14:20:06.640Z
2020-03-23T00:00:00.000Z,352,6,151.0,1635,,2021-06-04T14:20:06.640Z
2020-03-24T00:00:00.000Z,423,5,191.0,2058,,2021-06-04T14:20:06.640Z
2020-03-24T00:00:00.000Z,423,5,191.0,2058,,2021-06-04T14:20:06.640Z
2020-03-25T00:00:00.000Z,425,6,238.0,2483,,2021-06-04T14:20:06.640Z
2020-03-25T00:00:00.000Z,425,6,238.0,2483,,2021-06-04T14:20:06.640Z
2020-03-26T00:00:00.000Z,520,10,281.0,3003,,2021-06-04T14:20:06.640Z
2020-03-26T00:00:00.000Z,520,10,281.0,3003,,2021-06-04T14:20:06.640Z
2020-03-27T00:00:00.000Z,434,18,336.0,3437,,2021-06-04T14:20:06.640Z
2020-03-27T00:00:00.000Z,434,18,336.0,3437,,2021-06-04T14:20:06.640Z
2020-03-28T00:00:00.000Z,479,9,374.0,3916,,2021-06-04T14:20:06.640Z
2020-03-28T00:00:00.000Z,479,9,374.0,3916,,2021-06-04T14:20:06.640Z
2020-03-29T00:00:00.000Z,531,15,412.0,4447,,2021-06-04T14:20:06.640Z
2020-03-29T00:00:00.000Z,531,15,412.0,4447,,2021-06-04T14:20:06.640Z
2020-03-30T00:00:00.000Z,548,33,452.0,4995,,2021-06-04T14:20:06.640Z
2020-03-30T00:00:00.000Z,548,33,452.0,4995,,2021-06-04T14:20:06.640Z
2020-03-31T00:00:00.000Z,739,43,480.0,5734,,2021-06-04T14:20:06.640Z
2020-03-31T00:00:00.000Z,739,43,480.0,5734,,2021-06-04T14:20:06.640Z
2020-04-01T00:00:00.000Z,703,220,525.0,6430,,2021-06-04T14:20:06.640Z
2020-04-01T00:00:00.000Z,696,32,525.0,6430,,2021-06-04T14:20:06.640Z
2020-04-02T00:00:00.000Z,719,80,563.0,7149,,2021-06-04T14:20:06.640Z
2020-04-02T00:00:00.000Z,719,80,563.0,7149,,2021-06-04T14:20:06.640Z
2020-04-03T00:00:00.000Z,599,57,592.0,7748,,2021-06-04T14:20:06.640Z
2020-04-03T00:00:00.000Z,599,57,592.0,7748,,2021-06-04T14:20:06.640Z
2020-04-04T00:00:00.000Z,429,53,615.0,8177,,2021-06-04T14:20:06.640Z
2020-04-04T00:00:00.000Z,429,53,615.0,8177,,2021-06-04T14:20:06.640Z
2020-04-05T00:00:00.000Z,585,102,608.0,8762,,2021-06-04T14:20:06.640Z
2020-04-05T00:00:00.000Z,585,102,608.0,8762,,2021-06-04T14:20:06.640Z
2020-04-06T00:00:00.000Z,450,121,616.0,9212,,2021-06-04T14:20:06.640Z
2020-04-06T00:00:00.000Z,450,121,616.0,9212,,2021-06-04T14:20:06.640Z
2020-04-07T00:00:00.000Z,377,122,602.0,9589,,2021-06-04T14:20:06.640Z
2020-04-07T00:00:00.000Z,377,122,602.0,9589,,2021-06-04T14:20:06.640Z
2020-04-08T00:00:00.000Z,339,107,550.0,9928,,2021-06-04T14:20:06.640Z
2020-04-08T00:00:00.000Z,339,107,550.0,9928,,2021-06-04T14:20:06.640Z
2020-04-09T00:00:00.000Z,343,113,499.0,10271,,2021-06-04T14:20:06.640Z
2020-04-09T00:00:00.000Z,343,113,499.0,10271,,2021-06-04T14:20:06.640Z
2020-04-10T00:00:00.000Z,359,129,446.0,10630,,2021-06-04T14:20:06.640Z
2020-04-10T00:00:00.000Z,359,129,446.0,10630,,2021-06-04T14:20:06.640Z
2020-04-11T00:00:00.000Z,345,121,411.0,10975,,2021-06-04T14:20:06.640Z
2020-04-11T00:00:00.000Z,345,121,411.0,10975,,2021-06-04T14:20:06.640Z
2020-04-12T00:00:00.000Z,552,256,399.0,11527,,2021-06-04T14:20:06.640Z
2020-04-12T00:00:00.000Z,552,256,399.0,11527,,2021-06-04T14:20:06.640Z
2020-04-13T00:00:00.000Z,438,282,395.0,11965,,2021-06-04T14:20:06.640Z
2020-04-13T00:00:00.000Z,438,282,395.0,11965,,2021-06-04T14:20:06.640Z
2020-04-14T00:00:00.000Z,399,293,393.0,12364,,2021-06-04T14:20:06.640Z
2020-04-14T00:00:00.000Z,399,293,393.0,12364,,2021-06-04T14:20:06.640Z
2020-04-15T00:00:00.000Z,311,280,396.0,12675,,2021-06-04T14:20:06.640Z
2020-04-15T00:00:00.000Z,311,280,396.0,12675,,2021-06-04T14:20:06.640Z
2020-04-16T00:00:00.000Z,297,324,392.0,12972,,2021-06-04T14:20:06.640Z
2020-04-16T00:00:00.000Z,297,324,392.0,12972,,2021-06-04T14:20:06.640Z
2020-04-17T00:00:00.000Z,298,357,385.0,13270,,2021-06-04T14:20:06.640Z
2020-04-17T00:00:00.000Z,298,357,385.0,13270,,2021-06-04T14:20:06.640Z
2020-04-18T00:00:00.000Z,291,246,377.0,13561,,2021-06-04T14:20:06.640Z
2020-04-18T00:00:00.000Z,291,246,377.0,13561,,2021-06-04T14:20:06.640Z
2020-04-19T00:00:00.000Z,276,383,369.0,13837,פתיחת משק חלקית,2021-06-04T14:20:06.640Z
2020-04-19T00:00:00.000Z,276,383,369.0,13837,פתיחת משק חלקית,2021-06-04T14:20:06.640Z
2020-04-20T00:00:00.000Z,299,449,330.0,14136,,2021-06-04T14:20:06.640Z
2020-04-20T00:00:00.000Z,299,449,330.0,14136,,2021-06-04T14:20:06.640Z
2020-04-21T00:00:00.000Z,282,372,310.0,14418,,2021-06-04T14:20:06.640Z
2020-04-21T00:00:00.000Z,282,372,310.0,14418,,2021-06-04T14:20:06.640Z
2020-04-22T00:00:00.000Z,225,392,293.0,14643,,2021-06-04T14:20:06.640Z
2020-04-22T00:00:00.000Z,225,392,293.0,14643,,2021-06-04T14:20:06.640Z
2020-04-23T00:00:00.000Z,276,330,281.0,14919,,2021-06-04T14:20:06.640Z
2020-04-23T00:00:00.000Z,276,330,281.0,14919,,2021-06-04T14:20:06.640Z
2020-04-24T00:00:00.000Z,249,337,278.0,15168,,2021-06-04T14:20:06.640Z
2020-04-24T00:00:00.000Z,249,337,278.0,15168,,2021-06-04T14:20:06.640Z
2020-04-25T00:00:00.000Z,159,377,271.0,15327,,2021-06-04T14:20:06.640Z
2020-04-25T00:00:00.000Z,159,377,271.0,15327,,2021-06-04T14:20:06.640Z
2020-04-26T00:00:00.000Z,83,431,252.0,15410,,2021-06-04T14:20:06.640Z
2020-04-26T00:00:00.000Z,83,431,252.0,15410,,2021-06-04T14:20:06.640Z
2020-04-27T00:00:00.000Z,127,468,224.0,15537,,2021-06-04T14:20:06.640Z
2020-04-27T00:00:00.000Z,127,468,224.0,15537,,2021-06-04T14:20:06.640Z
2020-04-28T00:00:00.000Z,161,560,200.0,15698,,2021-06-04T14:20:06.640Z
2020-04-28T00:00:00.000Z,161,560,200.0,15698,,2021-06-04T14:20:06.640Z
2020-04-29T00:00:00.000Z,82,352,182.0,15780,,2021-06-04T14:20:06.640Z
2020-04-29T00:00:00.000Z,82,352,182.0,15780,,2021-06-04T14:20:06.640Z
2020-04-30T00:00:00.000Z,142,424,162.0,15922,,2021-06-04T14:20:06.640Z
2020-04-30T00:00:00.000Z,142,424,162.0,15922,,2021-06-04T14:20:06.640Z
2020-05-01T00:00:00.000Z,116,419,143.0,16038,,2021-06-04T14:20:06.640Z
2020-05-01T00:00:00.000Z,116,419,143.0,16038,,2021-06-04T14:20:06.640Z
2020-05-02T00:00:00.000Z,57,280,124.0,16095,,2021-06-04T14:20:06.640Z
2020-05-02T00:00:00.000Z,57,280,124.0,16095,,2021-06-04T14:20:06.640Z
2020-05-03T00:00:00.000Z,27,291,109.0,16122,,2021-06-04T14:20:06.640Z
2020-05-03T00:00:00.000Z,27,291,109.0,16122,,2021-06-04T14:20:06.640Z
2020-05-04T00:00:00.000Z,55,260,101.0,16177,,2021-06-04T14:20:06.640Z
2020-05-04T00:00:00.000Z,55,260,101.0,16177,,2021-06-04T14:20:06.640Z
2020-05-05T00:00:00.000Z,33,318,91.0,16210,,2021-06-04T14:20:06.640Z
2020-05-05T00:00:00.000Z,33,318,91.0,16210,,2021-06-04T14:20:06.640Z
2020-05-06T00:00:00.000Z,65,260,73.0,16275,,2021-06-04T14:20:06.640Z
2020-05-06T00:00:00.000Z,65,260,73.0,16275,,2021-06-04T14:20:06.640Z
2020-05-07T00:00:00.000Z,61,229,70.0,16336,,2021-06-04T14:20:06.640Z
2020-05-07T00:00:00.000Z,61,229,70.0,16336,,2021-06-04T14:20:06.640Z
2020-05-08T00:00:00.000Z,33,223,59.0,16369,,2021-06-04T14:20:06.640Z
2020-05-08T00:00:00.000Z,33,223,59.0,16369,,2021-06-04T14:20:06.640Z
2020-05-09T00:00:00.000Z,20,89,47.0,16389,,2021-06-04T14:20:06.640Z
2020-05-09T00:00:00.000Z,20,89,47.0,16389,,2021-06-04T14:20:06.640Z
2020-05-10T00:00:00.000Z,29,171,42.0,16418,,2021-06-04T14:20:06.640Z
2020-05-10T00:00:00.000Z,29,171,42.0,16418,,2021-06-04T14:20:06.640Z
2020-05-11T00:00:00.000Z,39,331,42.0,16457,,2021-06-04T14:20:06.640Z
2020-05-11T00:00:00.000Z,39,331,42.0,16457,,2021-06-04T14:20:06.640Z
2020-05-12T00:00:00.000Z,23,258,40.0,16480,,2021-06-04T14:20:06.640Z
2020-05-12T00:00:00.000Z,23,258,40.0,16480,,2021-06-04T14:20:06.640Z
2020-05-13T00:00:00.000Z,39,182,38.0,16519,,2021-06-04T14:20:06.640Z
2020-05-13T00:00:00.000Z,39,182,38.0,16519,,2021-06-04T14:20:06.640Z
2020-05-14T00:00:00.000Z,22,242,34.0,16541,,2021-06-04T14:20:06.640Z
2020-05-14T00:00:00.000Z,22,242,34.0,16541,,2021-06-04T14:20:06.640Z
2020-05-15T00:00:00.000Z,12,162,29.0,16553,,2021-06-04T14:20:06.640Z
2020-05-15T00:00:00.000Z,12,162,29.0,16553,,2021-06-04T14:20:06.640Z
2020-05-16T00:00:00.000Z,5,104,26.0,16558,,2021-06-04T14:20:06.640Z
2020-05-16T00:00:00.000Z,5,104,26.0,16558,,2021-06-04T14:20:06.640Z
2020-05-17T00:00:00.000Z,15,153,24.0,16573,,2021-06-04T14:20:06.640Z
2020-05-17T00:00:00.000Z,15,153,24.0,16573,,2021-06-04T14:20:06.640Z
2020-05-18T00:00:00.000Z,27,277,22.0,16600,,2021-06-04T14:20:06.640Z
2020-05-18T00:00:00.000Z,27,277,22.0,16600,,2021-06-04T14:20:06.640Z
2020-05-19T00:00:00.000Z,22,154,20.0,16622,,2021-06-04T14:20:06.640Z
2020-05-19T00:00:00.000Z,22,154,20.0,16622,,2021-06-04T14:20:06.640Z
2020-05-20T00:00:00.000Z,15,114,20.0,16637,,2021-06-04T14:20:06.640Z
2020-05-20T00:00:00.000Z,15,114,20.0,16637,,2021-06-04T14:20:06.640Z
2020-05-21T00:00:00.000Z,17,125,16.0,16654,,2021-06-04T14:20:06.640Z
2020-05-21T00:00:00.000Z,17,125,16.0,16654,,2021-06-04T14:20:06.640Z
2020-05-22T00:00:00.000Z,19,163,16.0,16673,,2021-06-04T14:20:06.640Z
2020-05-22T00:00:00.000Z,19,163,16.0,16673,,2021-06-04T14:20:06.640Z
2020-05-23T00:00:00.000Z,5,44,17.0,16678,,2021-06-04T14:20:06.640Z
2020-05-23T00:00:00.000Z,5,44,17.0,16678,,2021-06-04T14:20:06.640Z
2020-05-24T00:00:00.000Z,13,116,17.0,16691,,2021-06-04T14:20:06.640Z
2020-05-24T00:00:00.000Z,13,116,17.0,16691,,2021-06-04T14:20:06.640Z
2020-05-25T00:00:00.000Z,22,133,16.0,16713,,2021-06-04T14:20:06.640Z
2020-05-25T00:00:00.000Z,22,133,16.0,16713,,2021-06-04T14:20:06.640Z
2020-05-26T00:00:00.000Z,50,91,16.0,16763,,2021-06-04T14:20:06.640Z
2020-05-26T00:00:00.000Z,50,91,16.0,16763,,2021-06-04T14:20:06.640Z
2020-05-27T00:00:00.000Z,40,62,20.0,16803,פתיחת משק מלאה,2021-06-04T14:20:06.640Z
2020-05-27T00:00:00.000Z,40,62,20.0,16803,פתיחת משק מלאה,2021-06-04T14:20:06.640Z
2020-05-28T00:00:00.000Z,77,115,23.0,16880,,2021-06-04T14:20:06.640Z
2020-05-28T00:00:00.000Z,77,115,23.0,16880,,2021-06-04T14:20:06.640Z
2020-05-29T00:00:00.000Z,113,39,32.0,16993,,2021-06-04T14:20:06.640Z
2020-05-29T00:00:00.000Z,113,39,32.0,16993,,2021-06-04T14:20:06.640Z
2020-05-30T00:00:00.000Z,29,40,45.0,17022,,2021-06-04T14:20:06.640Z
2020-05-30T00:00:00.000Z,29,40,45.0,17022,,2021-06-04T14:20:06.640Z
2020-05-31T00:00:00.000Z,87,61,49.0,17109,,2021-06-04T14:20:06.640Z
2020-05-31T00:00:00.000Z,87,61,49.0,17109,,2021-06-04T14:20:06.640Z
2020-06-01T00:00:00.000Z,100,68,59.0,17209,,2021-06-04T14:20:06.640Z
2020-06-01T00:00:00.000Z,100,68,59.0,17209,,2021-06-04T14:20:06.640Z
2020-06-02T00:00:00.000Z,121,53,70.0,17330,,2021-06-04T14:20:06.640Z
2020-06-02T00:00:00.000Z,121,53,70.0,17330,,2021-06-04T14:20:06.640Z
2020-06-03T00:00:00.000Z,97,27,81.0,17427,,2021-06-04T14:20:06.640Z
2020-06-03T00:00:00.000Z,97,27,81.0,17427,,2021-06-04T14:20:06.640Z
2020-06-04T00:00:00.000Z,142,42,89.0,17569,,2021-06-04T14:20:06.640Z
2020-06-04T00:00:00.000Z,142,42,89.0,17569,,2021-06-04T14:20:06.640Z
2020-06-05T00:00:00.000Z,127,37,98.0,17696,,2021-06-04T14:20:06.640Z
2020-06-05T00:00:00.000Z,127,37,98.0,17696,,2021-06-04T14:20:06.640Z
2020-06-06T00:00:00.000Z,78,24,100.0,17774,,2021-06-04T14:20:06.640Z
2020-06-06T00:00:00.000Z,78,24,100.0,17774,,2021-06-04T14:20:06.640Z
2020-06-07T00:00:00.000Z,140,42,107.0,17914,,2021-06-04T14:20:06.640Z
2020-06-07T00:00:00.000Z,140,42,107.0,17914,,2021-06-04T14:20:06.640Z
2020-06-08T00:00:00.000Z,179,39,115.0,18093,,2021-06-04T14:20:06.640Z
2020-06-08T00:00:00.000Z,179,39,115.0,18093,,2021-06-04T14:20:06.640Z
2020-06-09T00:00:00.000Z,174,45,126.0,18267,,2021-06-04T14:20:06.640Z
2020-06-09T00:00:00.000Z,174,45,126.0,18267,,2021-06-04T14:20:06.640Z
2020-06-10T00:00:00.000Z,240,51,133.0,18507,,2021-06-04T14:20:06.640Z
2020-06-10T00:00:00.000Z,240,51,133.0,18507,,2021-06-04T14:20:06.640Z
2020-06-11T00:00:00.000Z,192,55,154.0,18699,,2021-06-04T14:20:06.640Z
2020-06-11T00:00:00.000Z,192,55,154.0,18699,,2021-06-04T14:20:06.640Z
2020-06-12T00:00:00.000Z,184,54,161.0,18883,,2021-06-04T14:20:06.640Z
2020-06-12T00:00:00.000Z,184,54,161.0,18883,,2021-06-04T14:20:06.640Z
2020-06-13T00:00:00.000Z,149,40,169.0,19032,,2021-06-04T14:20:06.640Z
2020-06-13T00:00:00.000Z,149,40,169.0,19032,,2021-06-04T14:20:06.640Z
2020-06-14T00:00:00.000Z,136,48,179.0,19168,,2021-06-04T14:20:06.640Z
2020-06-14T00:00:00.000Z,136,48,179.0,19168,,2021-06-04T14:20:06.640Z
2020-06-15T00:00:00.000Z,199,89,179.0,19367,,2021-06-04T14:20:06.640Z
2020-06-15T00:00:00.000Z,199,89,179.0,19367,,2021-06-04T14:20:06.640Z
2020-06-16T00:00:00.000Z,299,53,182.0,19666,,2021-06-04T14:20:06.640Z
2020-06-16T00:00:00.000Z,299,53,182.0,19666,,2021-06-04T14:20:06.640Z
2020-06-17T00:00:00.000Z,271,47,199.0,19937,,2021-06-04T14:20:06.640Z
2020-06-17T00:00:00.000Z,271,47,199.0,19937,,2021-06-04T14:20:06.640Z
2020-06-18T00:00:00.000Z,302,50,204.0,20239,,2021-06-04T14:20:06.640Z
2020-06-18T00:00:00.000Z,302,50,204.0,20239,,2021-06-04T14:20:06.640Z
2020-06-19T00:00:00.000Z,310,57,220.0,20549,,2021-06-04T14:20:06.640Z
2020-06-19T00:00:00.000Z,310,57,220.0,20549,,2021-06-04T14:20:06.640Z
2020-06-20T00:00:00.000Z,161,36,238.0,20710,,2021-06-04T14:20:06.640Z
2020-06-20T00:00:00.000Z,161,36,238.0,20710,,2021-06-04T14:20:06.640Z
2020-06-21T00:00:00.000Z,173,50,239.0,20883,,2021-06-04T14:20:06.640Z
2020-06-21T00:00:00.000Z,173,50,239.0,20883,,2021-06-04T14:20:06.640Z
2020-06-22T00:00:00.000Z,345,59,245.0,21228,,2021-06-04T14:20:06.640Z
2020-06-22T00:00:00.000Z,345,59,245.0,21228,,2021-06-04T14:20:06.640Z
2020-06-23T00:00:00.000Z,452,84,265.0,21680,,2021-06-04T14:20:06.640Z
2020-06-23T00:00:00.000Z,452,84,265.0,21680,,2021-06-04T14:20:06.640Z
2020-06-24T00:00:00.000Z,487,71,287.0,22167,,2021-06-04T14:20:06.640Z
2020-06-24T00:00:00.000Z,487,71,287.0,22167,,2021-06-04T14:20:06.640Z
2020-06-25T00:00:00.000Z,516,75,318.0,22683,,2021-06-04T14:20:06.640Z
2020-06-25T00:00:00.000Z,516,75,318.0,22683,,2021-06-04T14:20:06.640Z
2020-06-26T00:00:00.000Z,464,130,349.0,23147,,2021-06-04T14:20:06.640Z
2020-06-26T00:00:00.000Z,464,130,349.0,23147,,2021-06-04T14:20:06.640Z
2020-06-27T00:00:00.000Z,398,50,371.0,23545,,2021-06-04T14:20:06.640Z
2020-06-27T00:00:00.000Z,398,50,371.0,23545,,2021-06-04T14:20:06.640Z
2020-06-28T00:00:00.000Z,385,141,405.0,23930,,2021-06-04T14:20:06.640Z
2020-06-28T00:00:00.000Z,385,141,405.0,23930,,2021-06-04T14:20:06.640Z
2020-06-29T00:00:00.000Z,756,164,435.0,24686,,2021-06-04T14:20:06.640Z
2020-06-29T00:00:00.000Z,756,164,435.0,24686,,2021-06-04T14:20:06.640Z
2020-06-30T00:00:00.000Z,789,131,494.0,25475,,2021-06-04T14:20:06.640Z
2020-06-30T00:00:00.000Z,789,131,494.0,25475,,2021-06-04T14:20:06.640Z
2020-07-01T00:00:00.000Z,971,98,542.0,26446,,2021-06-04T14:20:06.640Z
2020-07-01T00:00:00.000Z,971,98,542.0,26446,,2021-06-04T14:20:06.640Z
2020-07-02T00:00:00.000Z,1149,126,611.0,27595,,2021-06-04T14:20:06.640Z
2020-07-02T00:00:00.000Z,1149,126,611.0,27595,,2021-06-04T14:20:06.640Z
2020-07-03T00:00:00.000Z,941,116,701.0,28536,,2021-06-04T14:20:06.640Z
2020-07-03T00:00:00.000Z,941,116,701.0,28536,,2021-06-04T14:20:06.640Z
2020-07-04T00:00:00.000Z,821,76,769.0,29357,,2021-06-04T14:20:06.640Z
2020-07-04T00:00:00.000Z,821,76,769.0,29357,,2021-06-04T14:20:06.640Z
2020-07-05T00:00:00.000Z,831,144,830.0,30188,,2021-06-04T14:20:06.640Z
2020-07-05T00:00:00.000Z,831,144,830.0,30188,,2021-06-04T14:20:06.640Z
2020-07-06T00:00:00.000Z,1134,192,894.0,31322,,2021-06-04T14:20:06.640Z
2020-07-06T00:00:00.000Z,1134,192,894.0,31322,,2021-06-04T14:20:06.640Z
2020-07-07T00:00:00.000Z,1390,172,948.0,32712,,2021-06-04T14:20:06.640Z
2020-07-07T00:00:00.000Z,1390,172,948.0,32712,,2021-06-04T14:20:06.640Z
2020-07-08T00:00:00.000Z,1327,224,1033.0,34039,,2021-06-04T14:20:06.640Z
2020-07-08T00:00:00.000Z,1327,224,1033.0,34039,,2021-06-04T14:20:06.640Z
2020-07-09T00:00:00.000Z,1525,227,1084.0,35564,,2021-06-04T14:20:06.640Z
2020-07-09T00:00:00.000Z,1525,227,1084.0,35564,,2021-06-04T14:20:06.640Z
2020-07-10T00:00:00.000Z,1410,213,1138.0,36974,,2021-06-04T14:20:06.640Z
2020-07-10T00:00:00.000Z,1410,213,1138.0,36974,,2021-06-04T14:20:06.640Z
2020-07-11T00:00:00.000Z,1168,191,1205.0,38142,,2021-06-04T14:20:06.640Z
2020-07-11T00:00:00.000Z,1168,191,1205.0,38142,,2021-06-04T14:20:06.640Z
2020-07-12T00:00:00.000Z,1239,338,1255.0,39381,,2021-06-04T14:20:06.640Z
